CustomerID,FirstName,LastName,Gender,DateOfBirth,PhoneNumber,Email,RegionID,SubscriptionID,JoinDate,CustomerStatus
CUS14775,Joshua,Afolabi,Male,5/22/2004,07033714459,joshua.afolabi.cus14775@pulseconnect.com,1,3,2/21/2023,Active
CUS14776,Hannah,Akinola,Female,1/13/1966,08068508528,hannah.akinola.cus14776@pulseconnect.com,5,2,5/26/2022,Churned
CUS14777,Gloria,Nwachukwu,Female,3/24/1963,08174355057,gloria.nwachukwu.cus14777@pulseconnect.com,6,2,11/6/2023,Active
CUS14778,Matthew,Ojo,Male,7/5/1982,09136616573,matthew.ojo.cus14778@pulseconnect.com,3,3,12/4/2023,Active
CUS14779,Esther,Scott,Female,2/19/2002,08121146482,esther.scott.cus14779@pulseconnect.com,4,2,8/6/2022,Active
CUS14780,Stephen,Ogunlana,Male,2/26/2000,09174140049,stephen.ogunlana.cus14780@pulseconnect.com,3,1,11/21/2023,Active
CUS14781,Henry,Turner,Male,10/22/1989,08119167310,henry.turner.cus14781@pulseconnect.com,3,3,9/28/2021,Suspended
CUS14782,Esther,Ogunlana,Female,1/14/1970,09046508504,esther.ogunlana.cus14782@pulseconnect.com,5,2,9/13/2024,Active
CUS14783,Timothy,Oladipo,Male,4/10/1997,08014932798,timothy.oladipo.cus14783@pulseconnect.com,5,2,3/6/2022,Active
CUS14784,Peter,Walker,Male,1/3/2002,07080980586,peter.walker.cus14784@pulseconnect.com,4,2,3/4/2022,Active
CUS14785,Bright,Evans,Male,12/19/1971,07074856896,bright.evans.cus14785@pulseconnect.com,4,2,9/9/2024,Active
CUS14786,Angela,Ojo,Female,7/14/2002,08043098461,angela.ojo.cus14786@pulseconnect.com,2,2,12/16/2025,Active
CUS14787,Matthew,Obi,Male,4/7/1962,09188542156,matthew.obi.cus14787@pulseconnect.com,6,2,8/11/2025,Active
CUS14788,Grace,Mohammed,Female,8/11/1983,08033579481,grace.mohammed.cus14788@pulseconnect.com,3,3,3/19/2022,Active
CUS14789,Timothy,Clark,Male,1/24/1974,08030840236,timothy.clark.cus14789@pulseconnect.com,1,2,1/25/2021,Active
CUS14790,Kelvin,Oladipo,Male,12/17/1966,07036770104,kelvin.oladipo.cus14790@pulseconnect.com,5,4,11/27/2022,Active
CUS14791,Ruth,Turner,Female,10/20/1980,09148355456,ruth.turner.cus14791@pulseconnect.com,6,4,1/23/2024,Active
CUS14792,Joseph,Okoro,Male,1/20/1983,07044938388,joseph.okoro.cus14792@pulseconnect.com,6,3,3/26/2025,Active
CUS14793,Timothy,Ojo,Male,1/19/1976,08010765538,timothy.ojo.cus14793@pulseconnect.com,6,3,1/8/2025,Active
CUS14794,Peace,Akinyemi,Female,1/22/1973,07028849666,peace.akinyemi.cus14794@pulseconnect.com,4,5,9/2/2025,Active
CUS14795,Jennifer,Bello,Female,3/28/1985,09143586942,jennifer.bello.cus14795@pulseconnect.com,6,2,6/8/2023,Active
CUS14796,James,Clark,Male,7/24/1958,09097366105,james.clark.cus14796@pulseconnect.com,5,1,5/22/2021,Active
CUS14797,Grace,Johnson,Female,7/28/1968,07032898908,grace.johnson.cus14797@pulseconnect.com,3,4,2/7/2024,Churned
CUS14798,Richard,Okeke,Male,4/21/1985,09127660611,richard.okeke.cus14798@pulseconnect.com,4,4,5/11/2023,Active
CUS14799,James,Ajayi,Male,1/5/1997,09162987035,james.ajayi.cus14799@pulseconnect.com,3,2,5/9/2021,Churned
CUS14800,Precious,Taylor,Female,3/5/1965,07088831155,precious.taylor.cus14800@pulseconnect.com,4,3,7/6/2024,Active
CUS14801,Victor,Young,Male,5/25/1956,08090552445,victor.young.cus14801@pulseconnect.com,5,3,8/13/2023,Active
CUS14802,Henry,Usman,Male,1/27/1981,08012845773,henry.usman.cus14802@pulseconnect.com,2,4,9/23/2023,Active
CUS14803,Precious,Hall,Female,9/27/1970,09193454405,precious.hall.cus14803@pulseconnect.com,5,3,8/15/2022,Active
CUS14804,Richard,Aliyu,Male,1/27/1965,07024451834,richard.aliyu.cus14804@pulseconnect.com,5,2,11/3/2022,Active
CUS14805,Precious,Chukwu,Female,1/27/1998,08194107137,precious.chukwu.cus14805@pulseconnect.com,2,3,2/11/2021,Active
CUS14806,Peace,Adeyemi,Female,5/20/1980,09181259712,peace.adeyemi.cus14806@pulseconnect.com,1,5,10/13/2022,Suspended
CUS14807,Jennifer,Nwosu,Female,5/22/2001,07058800996,jennifer.nwosu.cus14807@pulseconnect.com,2,2,12/10/2022,Active
CUS14808,Michael,Olawale,Male,6/17/1989,08010647339,michael.olawale.cus14808@pulseconnect.com,5,3,4/23/2025,Active
CUS14809,Victor,Turner,Male,3/25/2007,08023889785,victor.turner.cus14809@pulseconnect.com,5,1,6/12/2023,Suspended
CUS14810,Andrew,Scott,Male,11/22/1956,07018489331,andrew.scott.cus14810@pulseconnect.com,3,1,10/27/2025,Churned
CUS14811,Daniel,Ogunleye,Male,7/13/1988,09025789099,daniel.ogunleye.cus14811@pulseconnect.com,6,3,2/18/2025,Active
CUS14812,Victoria,Ogunlana,Female,9/5/2007,07086066653,victoria.ogunlana.cus14812@pulseconnect.com,6,4,11/6/2023,Churned
CUS14813,Gloria,Akinola,Female,4/13/1987,08184336630,gloria.akinola.cus14813@pulseconnect.com,2,4,3/7/2025,Active
CUS14814,Joy,Obi,Female,3/7/1975,09066074221,joy.obi.cus14814@pulseconnect.com,3,1,4/7/2025,Churned
CUS14815,Precious,Green,Female,5/23/1982,08183998342,precious.green.cus14815@pulseconnect.com,6,2,4/6/2021,Active
CUS14816,Patricia,Thomas,Female,4/10/1991,08113228043,patricia.thomas.cus14816@pulseconnect.com,6,2,5/10/2021,Active
CUS14817,Victoria,Lewis,Female,10/14/2000,09132101121,victoria.lewis.cus14817@pulseconnect.com,2,2,5/16/2022,Active
CUS14818,Joseph,Walker,Male,4/22/1968,07063738958,joseph.walker.cus14818@pulseconnect.com,5,2,8/19/2021,Active
CUS14819,Victoria,Oladipo,Female,10/14/1975,09022308294,victoria.oladipo.cus14819@pulseconnect.com,4,3,12/14/2022,Active
CUS14820,Samuel,Nwosu,Male,6/12/1982,07010101659,samuel.nwosu.cus14820@pulseconnect.com,5,2,5/22/2023,Active
CUS14821,Stephen,Thomas,Male,3/9/1976,09092659823,stephen.thomas.cus14821@pulseconnect.com,6,2,8/5/2021,Churned
CUS14822,Samuel,Evans,Male,7/7/2008,08075215951,samuel.evans.cus14822@pulseconnect.com,2,2,6/25/2024,Active
CUS14823,Grace,Turner,Female,1/18/1997,09065190845,grace.turner.cus14823@pulseconnect.com,6,3,7/28/2024,Active
CUS14824,Michael,Baker,Male,2/14/1988,07051913153,michael.baker.cus14824@pulseconnect.com,5,4,6/3/2022,Churned
CUS14825,Joy,Green,Female,10/18/1964,08127414270,joy.green.cus14825@pulseconnect.com,6,4,4/21/2024,Active
CUS14826,Joy,Smith,Female,10/19/1974,09059465292,joy.smith.cus14826@pulseconnect.com,3,4,1/26/2025,Active
CUS14827,Faith,Eze,Female,3/19/1989,08191742841,faith.eze.cus14827@pulseconnect.com,4,3,1/7/2022,Active
CUS14828,Ruth,Okoro,Female,6/4/1990,09037505127,ruth.okoro.cus14828@pulseconnect.com,4,4,3/15/2023,Active
CUS14829,Timothy,Olawale,Male,10/16/2005,09095884777,timothy.olawale.cus14829@pulseconnect.com,6,3,2/2/2025,Active
CUS14830,Rebecca,Hall,Female,9/2/1987,07038376952,rebecca.hall.cus14830@pulseconnect.com,4,2,4/19/2025,Active
CUS14831,Stephen,Lewis,Male,6/18/1994,08013232847,stephen.lewis.cus14831@pulseconnect.com,5,2,9/5/2021,Active
CUS14832,Ruth,Ajayi,Female,11/21/1991,09027491095,ruth.ajayi.cus14832@pulseconnect.com,1,3,11/22/2022,Active
CUS14833,Andrew,Akinola,Male,8/2/2007,09190001338,andrew.akinola.cus14833@pulseconnect.com,4,4,9/11/2021,Active
CUS14834,Blessing,Obi,Female,8/24/2006,07057418681,blessing.obi.cus14834@pulseconnect.com,1,2,3/4/2021,Active
CUS14835,Mercy,Bello,Female,9/6/1957,09178911958,mercy.bello.cus14835@pulseconnect.com,1,3,7/2/2024,Active
CUS14836,Angela,Oladipo,Female,4/7/1980,07053018407,angela.oladipo.cus14836@pulseconnect.com,2,2,9/9/2022,Churned
CUS14837,Moses,Okoro,Male,4/11/1969,09066700682,moses.okoro.cus14837@pulseconnect.com,4,4,10/9/2022,Active
CUS14838,Richard,Mohammed,Male,8/7/1979,09086659135,richard.mohammed.cus14838@pulseconnect.com,1,2,2/19/2021,Active
CUS14839,Sarah,Ibrahim,Female,7/15/1977,09152826527,sarah.ibrahim.cus14839@pulseconnect.com,1,1,10/7/2023,Active
CUS14840,Mark,Johnson,Male,10/28/1963,07054130226,mark.johnson.cus14840@pulseconnect.com,4,1,3/21/2022,Suspended
CUS14841,Isaac,Usman,Male,11/27/1986,09149295308,isaac.usman.cus14841@pulseconnect.com,4,3,5/24/2025,Churned
CUS14842,John,Akinyemi,Male,6/11/1988,07063028003,john.akinyemi.cus14842@pulseconnect.com,2,3,1/5/2021,Active
CUS14843,John,Adeyemi,Male,1/13/1975,08078217465,john.adeyemi.cus14843@pulseconnect.com,3,2,7/6/2025,Active
CUS14844,John,Clark,Male,8/12/1976,09190678646,john.clark.cus14844@pulseconnect.com,4,2,12/23/2025,Active
CUS14845,Anthony,Nwachukwu,Male,2/16/2000,09034172547,anthony.nwachukwu.cus14845@pulseconnect.com,5,1,10/10/2024,Suspended
CUS14846,Victoria,Afolabi,Female,5/19/2005,09031020227,victoria.afolabi.cus14846@pulseconnect.com,2,2,8/26/2025,Active
CUS14847,Blessing,Okoro,Female,3/20/1976,07021274075,blessing.okoro.cus14847@pulseconnect.com,4,3,6/9/2021,Active
CUS14848,Matthew,Ajayi,Male,8/23/1986,08156141527,matthew.ajayi.cus14848@pulseconnect.com,6,2,8/4/2023,Active
CUS14849,Emmanuel,Thomas,Male,11/13/1991,08028935124,emmanuel.thomas.cus14849@pulseconnect.com,3,2,1/24/2021,Active
CUS14850,Benjamin,Williams,Male,12/20/2007,07048895974,benjamin.williams.cus14850@pulseconnect.com,2,1,3/26/2025,Active
CUS14851,Hannah,Ogunleye,Female,2/8/1981,09042969016,hannah.ogunleye.cus14851@pulseconnect.com,4,4,4/11/2024,Active
CUS14852,Precious,Akinola,Female,5/11/1977,09148940046,precious.akinola.cus14852@pulseconnect.com,1,5,5/11/2023,Active
CUS14853,Samuel,Thomas,Male,10/12/1963,07021917799,samuel.thomas.cus14853@pulseconnect.com,4,3,4/16/2023,Active
CUS14854,Michael,Ogunlana,Male,5/23/1986,08014285352,michael.ogunlana.cus14854@pulseconnect.com,6,3,5/19/2025,Active
CUS14855,Angela,Turner,Female,5/11/1971,09077841521,angela.turner.cus14855@pulseconnect.com,3,1,9/16/2021,Active
CUS14856,Philip,Walker,Male,7/2/1993,07086096206,philip.walker.cus14856@pulseconnect.com,1,3,6/11/2021,Active
CUS14857,Matthew,Lewis,Male,2/10/1982,09077075066,matthew.lewis.cus14857@pulseconnect.com,6,3,8/20/2025,Active
CUS14858,Collins,Thomas,Male,2/20/1968,08154506114,collins.thomas.cus14858@pulseconnect.com,2,4,5/12/2023,Active
CUS14859,Gloria,Taylor,Female,3/23/1975,09082521606,gloria.taylor.cus14859@pulseconnect.com,6,4,12/5/2023,Suspended
CUS14860,Andrew,Ajayi,Male,7/9/1968,07038117242,andrew.ajayi.cus14860@pulseconnect.com,2,2,3/24/2023,Active
CUS14861,John,Olawale,Male,2/15/1965,09066981658,john.olawale.cus14861@pulseconnect.com,6,4,12/27/2022,Active
CUS14862,Sarah,Okoro,Female,4/13/1968,09054417909,sarah.okoro.cus14862@pulseconnect.com,3,2,8/6/2025,Churned
CUS14863,Henry,Adewale,Male,11/20/1967,09166807101,henry.adewale.cus14863@pulseconnect.com,6,5,3/16/2021,Active
CUS14864,Mark,Young,Male,7/22/1977,08018301735,mark.young.cus14864@pulseconnect.com,6,3,5/25/2021,Churned
CUS14865,Kelvin,Thomas,Male,11/18/2005,09020519695,kelvin.thomas.cus14865@pulseconnect.com,5,3,6/26/2022,Active
CUS14866,Michael,Ogunbiyi,Male,6/24/1958,09057523363,michael.ogunbiyi.cus14866@pulseconnect.com,2,3,10/26/2022,Churned
CUS14867,Richard,Aliyu,Male,6/17/1958,08030071851,richard.aliyu.cus14867@pulseconnect.com,3,1,5/4/2021,Active
CUS14868,Esther,Ward,Female,8/15/1967,09154028850,esther.ward.cus14868@pulseconnect.com,3,3,1/2/2024,Active
CUS14869,Collins,Yusuf,Male,3/3/1989,07013704383,collins.yusuf.cus14869@pulseconnect.com,5,3,5/15/2025,Active
CUS14870,Stephen,Okafor,Male,4/18/2001,09161611511,stephen.okafor.cus14870@pulseconnect.com,6,2,8/11/2021,Active
CUS14871,Emmanuel,Cooper,Male,4/6/1964,08199174511,emmanuel.cooper.cus14871@pulseconnect.com,4,1,10/17/2021,Active
CUS14872,Grace,Thomas,Female,4/17/1959,09081711210,grace.thomas.cus14872@pulseconnect.com,3,4,1/12/2025,Active
CUS14873,Kelvin,Okafor,Male,11/12/1959,08078020885,kelvin.okafor.cus14873@pulseconnect.com,2,3,11/6/2023,Active
CUS14874,Sarah,Ward,Female,3/7/1974,08199796097,sarah.ward.cus14874@pulseconnect.com,1,4,5/28/2024,Active
CUS14875,Andrew,Eze,Male,10/1/2007,08190135025,andrew.eze.cus14875@pulseconnect.com,5,2,7/9/2025,Active
CUS14876,Timothy,Hill,Male,3/28/2001,08121605742,timothy.hill.cus14876@pulseconnect.com,2,2,1/7/2022,Active
CUS14877,Esther,Turner,Female,12/11/1996,09031632074,esther.turner.cus14877@pulseconnect.com,4,2,7/6/2023,Suspended
CUS14878,John,Ogunleye,Male,11/2/1983,07042557487,john.ogunleye.cus14878@pulseconnect.com,3,1,4/18/2022,Active
CUS14879,Philip,Williams,Male,1/8/1997,09044958532,philip.williams.cus14879@pulseconnect.com,5,4,11/11/2022,Active
CUS14880,Timothy,Balogun,Male,11/4/1961,07071358277,timothy.balogun.cus14880@pulseconnect.com,1,2,8/5/2023,Suspended
CUS14881,Esther,Eze,Female,10/14/1987,08070374920,esther.eze.cus14881@pulseconnect.com,4,4,10/12/2023,Active
CUS14882,Joshua,Ogunleye,Male,6/27/1959,09015502710,joshua.ogunleye.cus14882@pulseconnect.com,1,3,11/4/2023,Active
CUS14883,Victor,King,Male,4/18/1988,07011578673,victor.king.cus14883@pulseconnect.com,6,1,9/3/2025,Active
CUS14884,James,Cooper,Male,12/14/1999,08032438678,james.cooper.cus14884@pulseconnect.com,3,4,3/8/2024,Active
CUS14885,Angela,King,Female,2/3/1960,09012292011,angela.king.cus14885@pulseconnect.com,4,3,11/8/2023,Active
CUS14886,Philip,Thomas,Male,10/9/2003,09081059423,philip.thomas.cus14886@pulseconnect.com,6,3,5/19/2021,Active
CUS14887,Ruth,Young,Female,11/14/1956,07072331786,ruth.young.cus14887@pulseconnect.com,3,5,5/6/2023,Churned
CUS14888,Joshua,Smith,Male,2/21/1996,09082743214,joshua.smith.cus14888@pulseconnect.com,2,3,1/14/2025,Active
CUS14889,Isaac,Evans,Male,11/21/2006,08148460737,isaac.evans.cus14889@pulseconnect.com,5,4,2/24/2021,Churned
CUS14890,Hannah,Young,Female,4/22/1988,09098733250,hannah.young.cus14890@pulseconnect.com,1,1,1/12/2021,Active
CUS14891,Victor,Chukwu,Male,3/11/1977,09016099053,victor.chukwu.cus14891@pulseconnect.com,4,4,3/22/2022,Active
CUS14892,James,Taylor,Male,5/17/1960,07054615472,james.taylor.cus14892@pulseconnect.com,4,1,5/26/2024,Active
CUS14893,Sarah,Oladipo,Female,8/5/1998,08187287622,sarah.oladipo.cus14893@pulseconnect.com,5,5,12/22/2023,Active
CUS14894,Hannah,Adewale,Female,6/6/1967,09086270496,hannah.adewale.cus14894@pulseconnect.com,1,2,9/15/2023,Active
CUS14895,Emmanuel,Adeyemi,Male,12/5/1989,07047011051,emmanuel.adeyemi.cus14895@pulseconnect.com,2,4,3/14/2021,Active
CUS14896,Philip,Adewale,Male,3/27/2001,08186461760,philip.adewale.cus14896@pulseconnect.com,2,2,1/5/2021,Active
CUS14897,John,Ojo,Male,1/5/1964,09057020466,john.ojo.cus14897@pulseconnect.com,3,2,10/3/2024,Active
CUS14898,Nelson,Clark,Male,4/12/1968,09059776451,nelson.clark.cus14898@pulseconnect.com,3,3,12/1/2025,Active
CUS14899,Timothy,Nwosu,Male,7/13/1995,09097515286,timothy.nwosu.cus14899@pulseconnect.com,2,2,2/14/2024,Active
CUS14900,Angela,Ibrahim,Female,3/5/1958,08090144966,angela.ibrahim.cus14900@pulseconnect.com,4,3,9/11/2022,Active
CUS14901,Richard,Mohammed,Male,12/3/1997,08083657812,richard.mohammed.cus14901@pulseconnect.com,3,3,6/4/2023,Active
CUS14902,Deborah,Chukwu,Female,10/19/1990,09167102699,deborah.chukwu.cus14902@pulseconnect.com,1,4,2/11/2023,Active
CUS14903,Stephen,Cooper,Male,11/28/2007,09053872278,stephen.cooper.cus14903@pulseconnect.com,2,1,6/14/2021,Active
CUS14904,Andrew,Cooper,Male,12/27/2004,09189885266,andrew.cooper.cus14904@pulseconnect.com,1,2,1/27/2022,Churned
CUS14905,Kelvin,Turner,Male,10/28/1993,08146769826,kelvin.turner.cus14905@pulseconnect.com,3,4,2/11/2025,Active
CUS14906,Mercy,Obi,Female,5/10/1961,08178906340,mercy.obi.cus14906@pulseconnect.com,2,3,8/21/2022,Active
CUS14907,Samuel,Afolabi,Male,6/25/1967,07097840481,samuel.afolabi.cus14907@pulseconnect.com,1,3,9/13/2025,Active
CUS14908,Stephen,Taylor,Male,8/2/1966,08072234010,stephen.taylor.cus14908@pulseconnect.com,6,2,10/8/2023,Churned
CUS14909,Nelson,Obi,Male,12/2/1981,08065950200,nelson.obi.cus14909@pulseconnect.com,2,1,8/24/2023,Suspended
CUS14910,Janet,Okafor,Female,7/13/1984,08146477904,janet.okafor.cus14910@pulseconnect.com,5,1,3/17/2024,Active
CUS14911,Mercy,Adeyemi,Female,10/27/1986,09163250586,mercy.adeyemi.cus14911@pulseconnect.com,5,3,11/7/2023,Suspended
CUS14912,James,Aliyu,Male,6/11/1983,07087480590,james.aliyu.cus14912@pulseconnect.com,3,3,5/23/2023,Churned
CUS14913,Rebecca,Okeke,Female,5/24/2000,09029712566,rebecca.okeke.cus14913@pulseconnect.com,5,3,2/5/2024,Active
CUS14914,Richard,Evans,Male,7/6/1993,09120383779,richard.evans.cus14914@pulseconnect.com,1,2,5/2/2024,Active
CUS14915,Esther,Adeyemi,Female,12/20/1995,08062422464,esther.adeyemi.cus14915@pulseconnect.com,4,2,6/20/2022,Active
CUS14916,Jennifer,Afolabi,Female,7/27/1957,08165326886,jennifer.afolabi.cus14916@pulseconnect.com,6,4,8/17/2024,Active
CUS14917,Joy,Oladipo,Female,3/2/1984,07091940975,joy.oladipo.cus14917@pulseconnect.com,4,4,12/16/2022,Active
CUS14918,Timothy,Eze,Male,9/7/1959,07075778086,timothy.eze.cus14918@pulseconnect.com,4,3,8/9/2021,Active
CUS14919,Mark,Aliyu,Male,1/4/1968,09137810003,mark.aliyu.cus14919@pulseconnect.com,2,2,11/28/2023,Suspended
CUS14920,John,Hall,Male,6/12/1981,08025412452,john.hall.cus14920@pulseconnect.com,2,3,3/25/2022,Active
CUS14921,Deborah,Ibrahim,Female,7/6/1977,09184945182,deborah.ibrahim.cus14921@pulseconnect.com,3,4,2/16/2023,Active
CUS14922,Kelvin,Okoro,Male,9/27/1971,09178105362,kelvin.okoro.cus14922@pulseconnect.com,3,3,10/10/2025,Active
CUS14923,Daniel,Ajayi,Male,3/14/1976,09114020737,daniel.ajayi.cus14923@pulseconnect.com,5,4,4/18/2025,Churned
CUS14924,Henry,Williams,Male,11/1/1979,09053791560,henry.williams.cus14924@pulseconnect.com,5,3,2/17/2021,Active
CUS14925,Michael,Young,Male,11/13/1959,09026467722,michael.young.cus14925@pulseconnect.com,2,2,10/5/2023,Churned
CUS14926,Gloria,Brown,Female,11/4/1971,08168752753,gloria.brown.cus14926@pulseconnect.com,4,2,12/12/2025,Active
CUS14927,Gloria,Ward,Female,3/22/1987,09183700789,gloria.ward.cus14927@pulseconnect.com,5,4,5/2/2022,Active
CUS14928,Faith,Adeyemi,Female,10/19/1981,08024814997,faith.adeyemi.cus14928@pulseconnect.com,5,1,6/5/2025,Active
CUS14929,Jennifer,Ojo,Female,6/26/2001,08081283280,jennifer.ojo.cus14929@pulseconnect.com,1,2,1/3/2022,Active
CUS14930,Peace,Baker,Female,6/28/1967,08169715122,peace.baker.cus14930@pulseconnect.com,3,3,4/25/2025,Active
CUS14931,Andrew,Cooper,Male,10/27/1992,09093152957,andrew.cooper.cus14931@pulseconnect.com,6,1,12/8/2024,Active
CUS14932,Charles,Johnson,Male,4/15/2003,09162983384,charles.johnson.cus14932@pulseconnect.com,3,1,11/24/2021,Active
CUS14933,Angela,Hill,Female,9/11/1984,09024767091,angela.hill.cus14933@pulseconnect.com,1,2,12/9/2024,Active
CUS14934,Michael,Johnson,Male,4/22/1973,07031872857,michael.johnson.cus14934@pulseconnect.com,5,5,10/16/2023,Churned
CUS14935,Angela,Okafor,Female,4/24/1965,08187947756,angela.okafor.cus14935@pulseconnect.com,6,2,3/22/2023,Suspended
CUS14936,Victoria,Akinyemi,Female,5/1/1991,08064939721,victoria.akinyemi.cus14936@pulseconnect.com,2,3,10/24/2023,Active
CUS14937,Victor,Ogunleye,Male,8/18/1994,09168713964,victor.ogunleye.cus14937@pulseconnect.com,5,1,6/23/2025,Active
CUS14938,Mary,Hill,Female,7/12/1997,07083341804,mary.hill.cus14938@pulseconnect.com,4,5,8/6/2024,Active
CUS14939,Isaac,Lewis,Male,7/14/1981,08125008850,isaac.lewis.cus14939@pulseconnect.com,5,2,1/4/2022,Active
CUS14940,Peter,Usman,Male,8/22/1962,07070306530,peter.usman.cus14940@pulseconnect.com,4,5,11/3/2022,Churned
CUS14941,Daniel,Baker,Male,3/7/2006,09050295772,daniel.baker.cus14941@pulseconnect.com,6,5,7/24/2024,Active
CUS14942,Joseph,Lewis,Male,9/6/1992,07058769536,joseph.lewis.cus14942@pulseconnect.com,2,1,8/25/2021,Suspended
CUS14943,Mary,Usman,Female,1/10/1963,09196662484,mary.usman.cus14943@pulseconnect.com,4,4,9/23/2023,Active
CUS14944,Paul,Adebayo,Male,8/7/1959,07099789660,paul.adebayo.cus14944@pulseconnect.com,3,2,8/20/2022,Active
CUS14945,Mercy,Adewale,Female,12/1/1956,08037694535,mercy.adewale.cus14945@pulseconnect.com,4,2,1/20/2024,Active
CUS14946,Matthew,Hill,Male,2/2/1956,07061609941,matthew.hill.cus14946@pulseconnect.com,3,3,12/14/2024,Active
CUS14947,Nelson,Okafor,Male,5/10/1980,07091946727,nelson.okafor.cus14947@pulseconnect.com,1,1,11/23/2022,Active
CUS14948,Angela,Ogunlana,Female,11/20/1992,08185708874,angela.ogunlana.cus14948@pulseconnect.com,4,1,4/5/2021,Active
CUS14949,Victor,Ogunbiyi,Male,7/27/1976,07018928257,victor.ogunbiyi.cus14949@pulseconnect.com,5,5,12/28/2022,Active
CUS14950,Peter,Smith,Male,9/5/1966,09045518124,peter.smith.cus14950@pulseconnect.com,5,3,2/18/2025,Active
CUS14951,Janet,Nwachukwu,Female,5/9/1964,08040080000,janet.nwachukwu.cus14951@pulseconnect.com,3,3,1/8/2021,Active
CUS14952,Benjamin,Okafor,Male,10/12/1997,08047790141,benjamin.okafor.cus14952@pulseconnect.com,4,3,6/21/2023,Churned
CUS14953,Rebecca,Adebayo,Female,12/15/1969,08045820732,rebecca.adebayo.cus14953@pulseconnect.com,6,2,9/26/2024,Active
CUS14954,John,Lewis,Male,11/13/1978,08182521824,john.lewis.cus14954@pulseconnect.com,2,4,8/7/2024,Active
CUS14955,Nelson,Scott,Male,5/14/1973,07027338629,nelson.scott.cus14955@pulseconnect.com,5,4,11/9/2024,Active
CUS14956,Gloria,Eze,Female,1/26/1980,09178991545,gloria.eze.cus14956@pulseconnect.com,1,4,3/28/2024,Active
CUS14957,Gloria,Mohammed,Female,10/13/1968,08066905962,gloria.mohammed.cus14957@pulseconnect.com,3,1,6/19/2025,Active
CUS14958,Blessing,Okoro,Female,1/23/1976,09137427831,blessing.okoro.cus14958@pulseconnect.com,1,2,7/14/2024,Active
CUS14959,John,Nwachukwu,Male,11/20/1993,08137831282,john.nwachukwu.cus14959@pulseconnect.com,5,3,8/27/2021,Active
CUS14960,Daniel,Balogun,Male,5/22/1961,07061402308,daniel.balogun.cus14960@pulseconnect.com,3,1,4/4/2021,Active
CUS14961,Stephen,Okeke,Male,11/16/1971,07031035796,stephen.okeke.cus14961@pulseconnect.com,5,2,11/13/2021,Active
CUS14962,Daniel,Cooper,Male,10/11/1972,08154095474,daniel.cooper.cus14962@pulseconnect.com,1,2,4/22/2025,Churned
CUS14963,Samuel,Oluwole,Male,4/11/2005,08030302274,samuel.oluwole.cus14963@pulseconnect.com,1,4,2/28/2024,Active
CUS14964,Ruth,Usman,Female,2/7/1971,07018405948,ruth.usman.cus14964@pulseconnect.com,5,2,4/26/2025,Active
CUS14965,James,Cooper,Male,4/11/1959,07039763040,james.cooper.cus14965@pulseconnect.com,5,2,1/28/2024,Active
CUS14966,Anthony,Clark,Male,8/26/1974,07011443243,anthony.clark.cus14966@pulseconnect.com,2,3,5/17/2025,Active
CUS14967,Ruth,Cooper,Female,10/10/1971,08197402190,ruth.cooper.cus14967@pulseconnect.com,3,3,11/3/2024,Active
CUS14968,Charles,Akinola,Male,9/22/2000,08037293856,charles.akinola.cus14968@pulseconnect.com,3,2,9/24/2021,Active
CUS14969,Rebecca,Ajayi,Female,3/16/1968,09035941461,rebecca.ajayi.cus14969@pulseconnect.com,3,6,9/12/2024,Active
CUS14970,Ruth,Nwosu,Female,8/24/2006,08070646525,ruth.nwosu.cus14970@pulseconnect.com,6,3,2/22/2024,Active
CUS14971,Angela,Evans,Female,11/10/1990,08059860460,angela.evans.cus14971@pulseconnect.com,4,3,5/20/2021,Active
CUS14972,Rebecca,Walker,Female,1/6/1965,09077878780,rebecca.walker.cus14972@pulseconnect.com,1,2,10/12/2025,Active
CUS14973,Bright,Ajayi,Male,10/19/1960,08027674109,bright.ajayi.cus14973@pulseconnect.com,1,3,8/14/2024,Active
CUS14974,Rebecca,Afolabi,Female,4/22/1990,08136859036,rebecca.afolabi.cus14974@pulseconnect.com,3,1,12/2/2022,Active
CUS14975,Emmanuel,Walker,Male,8/13/1997,08030834027,emmanuel.walker.cus14975@pulseconnect.com,4,2,4/20/2021,Active
CUS14976,Mark,Oladipo,Male,8/27/1995,08012900895,mark.oladipo.cus14976@pulseconnect.com,5,2,5/20/2025,Active
CUS14977,Jennifer,Nwosu,Female,10/7/1986,08099631582,jennifer.nwosu.cus14977@pulseconnect.com,4,4,4/15/2024,Active
CUS14978,Emmanuel,Ojo,Male,6/19/2005,09079540010,emmanuel.ojo.cus14978@pulseconnect.com,5,5,9/24/2024,Active
CUS14979,Collins,Chukwu,Male,12/26/1968,08097749912,collins.chukwu.cus14979@pulseconnect.com,4,3,2/4/2021,Active
CUS14980,Luke,Ogunleye,Male,3/10/2006,08032171248,luke.ogunleye.cus14980@pulseconnect.com,2,2,1/13/2021,Active
CUS14981,Hannah,Walker,Female,9/28/1997,09139844540,hannah.walker.cus14981@pulseconnect.com,3,2,9/27/2021,Active
CUS14982,Daniel,Walker,Male,9/18/1999,09034053955,daniel.walker.cus14982@pulseconnect.com,5,4,1/23/2022,Active
CUS14983,Moses,Balogun,Male,1/20/1971,09191085487,moses.balogun.cus14983@pulseconnect.com,6,1,12/24/2023,Active
